353.0	193.0
312.0	627.0
601.0	527.0
406.0	254.0
916.0	269.0
120.0	31.0
346.0	389.0
876.0	465.0
509.0	115.0
381.0	55.0
765.0	376.0
69.0	139.0
417.0	294.0
290.0	40.0
378.0	55.0
272.0	98.0
134.0	139.0
269.0	98.0
310.0	31.0
93.0	463.0
374.0	55.0
399.0	31.0
298.0	329.0
103.0	373.0
837.0	153.0
315.0	626.0
307.0	626.0
440.0	108.0
343.0	314.0
502.0	31.0
269.0	380.0
347.0	571.0
271.0	519.0
105.0	270.0
60.0	236.0
211.0	367.0
400.0	122.0
330.0	254.0
342.0	426.0
329.0	384.0
413.0	122.0
236.0	186.0
432.0	314.0
874.0	554.0
401.0	309.0
964.0	487.0
460.0	299.0
35.0	282.0
311.0	139.0
750.0	178.0
94.0	41.0
262.0	186.0
323.0	625.0
588.0	218.0
274.0	75.0
252.0	405.0
42.0	219.0
426.0	243.0
842.0	476.0
815.0	393.0
125.0	146.0
889.0	526.0
817.0	122.0
497.0	356.0
941.0	153.0
863.0	462.0
394.0	203.0
487.0	299.0
387.0	203.0
297.0	196.0
888.0	523.0
223.0	236.0
45.0	98.0
934.0	293.0
268.0	196.0
178.0	309.0
286.0	203.0
265.0	203.0
943.0	153.0
674.0	426.0
97.0	55.0
286.0	222.0
83.0	70.0
836.0	426.0
455.0	133.0
744.0	525.0
455.0	518.0
753.0	525.0
310.0	115.0
516.0	329.0
317.0	624.0
400.0	75.0
853.0	426.0
589.0	32.0
38.0	154.0
300.0	65.0
957.0	495.0
352.0	377.0
392.0	186.0
561.0	329.0
480.0	123.0
105.0	431.0
412.0	364.0
475.0	308.0
283.0	477.0
840.0	426.0
692.0	462.0
346.0	597.0
114.0	244.0
225.0	95.0
489.0	299.0
264.0	572.0
98.0	490.0
342.0	431.0
466.0	523.0
488.0	389.0
320.0	622.0
212.0	370.0
360.0	364.0
299.0	293.0
264.0	254.0
318.0	364.0
349.0	147.0
295.0	174.0
884.0	308.0
108.0	33.0
467.0	351.0
477.0	186.0
350.0	130.0
272.0	92.0
810.0	408.0
323.0	124.0
263.0	33.0
496.0	367.0
166.0	140.0
311.0	33.0
319.0	33.0
175.0	140.0
507.0	32.0
280.0	458.0
783.0	329.0
451.0	165.0
268.0	472.0
229.0	64.0
266.0	123.0
591.0	186.0
96.0	454.0
882.0	303.0
346.0	217.0
418.0	202.0
221.0	259.0
459.0	263.0
802.0	164.0
144.0	76.0
397.0	123.0
296.0	621.0
512.0	33.0
403.0	123.0
253.0	270.0
517.0	308.0
307.0	154.0
368.0	114.0
90.0	427.0
365.0	114.0
87.0	404.0
525.0	384.0
883.0	299.0
671.0	341.0
293.0	620.0
75.0	330.0
758.0	452.0
333.0	315.0
312.0	341.0
501.0	372.0
32.0	287.0
51.0	237.0
341.0	315.0
211.0	620.0
870.0	345.0
215.0	171.0
392.0	140.0
208.0	620.0
320.0	592.0
726.0	281.0
528.0	123.0
404.0	308.0
240.0	278.0
47.0	105.0
276.0	202.0
135.0	34.0
462.0	140.0
144.0	34.0
467.0	313.0
911.0	453.0
236.0	202.0
213.0	34.0
328.0	301.0
131.0	129.0
836.0	166.0
460.0	483.0
425.0	494.0
50.0	364.0
885.0	515.0
324.0	408.0
884.0	525.0
775.0	71.0
852.0	461.0
105.0	222.0
403.0	34.0
216.0	573.0
502.0	538.0
272.0	378.0
504.0	34.0
249.0	619.0
849.0	466.0
397.0	113.0
281.0	330.0
293.0	330.0
380.0	113.0
120.0	46.0
336.0	113.0
812.0	81.0
758.0	166.0
102.0	238.0
363.0	589.0
198.0	316.0
327.0	618.0
769.0	223.0
506.0	391.0
261.0	113.0
228.0	316.0
292.0	97.0
469.0	522.0
32.0	82.0
669.0	201.0
788.0	359.0
463.0	292.0
195.0	400.0
305.0	54.0
605.0	461.0
93.0	324.0
279.0	263.0
284.0	238.0
282.0	97.0
290.0	141.0
576.0	418.0
518.0	515.0
525.0	498.0
53.0	82.0
418.0	270.0
302.0	617.0
413.0	141.0
417.0	258.0
771.0	332.0
894.0	407.0
435.0	238.0
299.0	617.0
300.0	324.0
454.0	559.0
480.0	201.0
37.0	292.0
802.0	112.0
222.0	97.0
892.0	407.0
305.0	330.0
870.0	510.0
92.0	82.0
494.0	238.0
918.0	291.0
741.0	112.0
537.0	359.0
516.0	378.0
128.0	317.0
611.0	112.0
881.0	510.0
226.0	616.0
260.0	267.0
223.0	201.0
220.0	201.0
585.0	35.0
410.0	371.0
307.0	84.0
275.0	192.0
854.0	407.0
215.0	615.0
770.0	375.0
716.0	345.0
284.0	267.0
433.0	470.0
945.0	427.0
204.0	317.0
720.0	291.0
135.0	54.0
427.0	363.0
832.0	407.0
429.0	391.0
353.0	330.0
70.0	187.0
124.0	117.0
339.0	112.0
254.0	112.0
280.0	470.0
370.0	92.0
269.0	317.0
243.0	560.0
287.0	102.0
275.0	104.0
428.0	317.0
76.0	97.0
436.0	330.0
293.0	130.0
50.0	36.0
54.0	439.0
489.0	524.0
148.0	49.0
113.0	36.0
218.0	574.0
145.0	36.0
799.0	334.0
317.0	574.0
205.0	83.0
83.0	112.0
77.0	112.0
916.0	212.0
265.0	36.0
776.0	334.0
343.0	200.0
304.0	36.0
340.0	200.0
326.0	36.0
465.0	317.0
364.0	49.0
169.0	142.0
427.0	239.0
475.0	330.0
343.0	234.0
332.0	434.0
204.0	308.0
887.0	384.0
237.0	613.0
402.0	92.0
100.0	511.0
121.0	61.0
539.0	317.0
489.0	36.0
492.0	36.0
892.0	345.0
136.0	613.0
552.0	472.0
401.0	132.0
233.0	124.0
665.0	317.0
444.0	166.0
340.0	428.0
415.0	83.0
552.0	239.0
267.0	363.0
114.0	200.0
111.0	200.0
855.0	249.0
109.0	363.0
233.0	250.0
344.0	101.0
259.0	187.0
484.0	305.0
517.0	111.0
506.0	111.0
962.0	317.0
850.0	460.0
425.0	457.0
134.0	612.0
459.0	291.0
639.0	239.0
846.0	460.0
838.0	164.0
285.0	187.0
102.0	234.0
409.0	111.0
716.0	355.0
721.0	239.0
70.0	489.0
111.0	37.0
415.0	92.0
249.0	407.0
434.0	166.0
510.0	117.0
207.0	82.0
350.0	253.0
520.0	270.0
584.0	181.0
705.0	355.0
338.0	391.0
332.0	253.0
392.0	199.0
289.0	37.0
449.0	529.0
284.0	132.0
301.0	124.0
670.0	355.0
259.0	611.0
100.0	379.0
505.0	395.0
370.0	291.0
367.0	300.0
285.0	199.0
298.0	372.0
349.0	233.0
878.0	239.0
791.0	142.0
890.0	512.0
241.0	199.0
482.0	174.0
480.0	187.0
336.0	272.0
955.0	384.0
318.0	291.0
253.0	291.0
151.0	331.0
874.0	362.0
46.0	240.0
277.0	318.0
289.0	53.0
784.0	362.0
235.0	291.0
511.0	318.0
117.0	199.0
209.0	166.0
282.0	143.0
852.0	37.0
880.0	181.0
542.0	318.0
319.0	143.0
326.0	610.0
421.0	379.0
630.0	110.0
280.0	130.0
284.0	253.0
256.0	489.0
562.0	524.0
297.0	251.0
406.0	96.0
356.0	240.0
795.0	143.0
311.0	82.0
321.0	609.0
504.0	379.0
296.0	609.0
822.0	290.0
209.0	38.0
293.0	33.0
457.0	110.0
770.0	290.0
905.0	143.0
768.0	290.0
671.0	198.0
724.0	579.0
294.0	38.0
162.0	609.0
472.0	460.0
466.0	92.0
413.0	221.0
249.0	331.0
117.0	110.0
342.0	96.0
337.0	512.0
517.0	327.0
271.0	319.0
327.0	144.0
43.0	429.0
418.0	435.0
414.0	424.0
917.0	109.0
467.0	300.0
98.0	429.0
197.0	401.0
244.0	52.0
412.0	198.0
239.0	53.0
758.0	169.0
623.0	319.0
287.0	272.0
325.0	607.0
100.0	455.0
292.0	460.0
838.0	307.0
493.0	435.0
445.0	144.0
78.0	208.0
516.0	109.0
227.0	391.0
498.0	406.0
341.0	60.0
402.0	155.0
340.0	606.0
299.0	198.0
97.0	328.0
113.0	281.0
460.0	369.0
303.0	606.0
46.0	362.0
682.0	270.0
779.0	489.0
139.0	329.0
102.0	460.0
96.0	39.0
221.0	198.0
95.0	460.0
961.0	371.0
877.0	471.0
469.0	188.0
117.0	53.0
203.0	371.0
118.0	153.0
60.0	232.0
318.0	39.0
457.0	497.0
775.0	379.0
777.0	480.0
507.0	241.0
915.0	528.0
590.0	369.0
41.0	362.0
464.0	418.0
356.0	328.0
433.0	331.0
860.0	467.0
512.0	336.0
296.0	78.0
871.0	471.0
516.0	153.0
936.0	319.0
319.0	357.0
865.0	471.0
94.0	357.0
800.0	218.0
218.0	436.0
202.0	406.0
778.0	379.0
327.0	545.0
770.0	371.0
401.0	370.0
200.0	406.0
836.0	300.0
352.0	220.0
854.0	305.0
850.0	300.0
725.0	576.0
274.0	320.0
455.0	282.0
469.0	92.0
